openlibrary_id,title,authors,first_publish_year,subjects,edition_count,work_key,cover_id,type,genre,summary
OL13770827W,The Night Serpent,Anna Leonard,2008.0,"Fantasy, Fiction, Paranormal, Romance, Fiction, romance, fantasy, Good and evil, Reincarnation",3,/works/OL13770827W,6403111.0,fiction,Fantasy,
OL13771875W,The sad tale of the brothers Grossbart,Jesse Bullington,2009.0,"Fantasy, Fiction, Brigands and robbers, Grave robbing, Middle Ages, Brothers, Fiction, humorous, Brothers, fiction, Crime, fiction, Criminals, fiction, Twins, Fiction, fantasy, general, Fiction, humorous, general",7,/works/OL13771875W,10074929.0,fiction,Fantasy,
OL13781934W,Darklight (Wondrous Strange #2),Lesley Livingston,2009.0,"Fiction, Fantasy, Actors and actresses, Fairies, Mystery, Young Adult Fiction, Canadian Teenage fiction, Teenage boy/girl relations, Secrets, Parallel universes, Children's fiction, Fairies, fiction, Actors and actresses, fiction, Fantasy fiction",6,/works/OL13781934W,6649915.0,fiction,Fantasy,
OL13819984W,Magic under glass,Jaclyn Dolamore,2010.0,"Magic, Princes, Fairies, Robots, Fiction, Fantasy, Wizards, Singers, Children's fiction, Magic, fiction, Robots, fiction, Wizards, fiction, Princes, fiction, Fantasy fiction, Fairies, fiction, Singers, fiction, Triangles (Interpersonal relations), Juvenile fiction, Fantasy & magical realism (Children's / Teenage), Romance & relationships stories (Children's / Teenage), Juvenile Fiction, Fantasy & Magic, Love & Romance",4,/works/OL13819984W,7109755.0,fiction,Fantasy,
OL13844237W,Brightly woven,Alexandra Bracken,2010.0,"Fantasy, Wizards, Weaving, Fiction, Children's fiction, Fantasy fiction, Wizards, fiction",5,/works/OL13844237W,10335430.0,fiction,Fantasy,
OL139343W,Scar Night,Alan Campbell,2006.0,"Fantasy, Fiction, Fiction, fantasy, general",7,/works/OL139343W,370180.0,fiction,Fantasy,
OL14052W,Truckdogs,Graeme Base,2004.0,"Fantasy, Motor vehicles, Fiction, Juvenile fiction, Vehicles, Dogs, Children's fiction, Fantasy fiction, Automobiles, fiction",4,/works/OL14052W,597035.0,fiction,Fantasy,
OL14373W,Fairy Haven and the Quest for the Wand,"Gail Carson Levine, David Christiana",2007.0,"Never-Never Land (Imaginary place), Juvenile fiction, Fairies, Fiction, Mermaids, Fantasy, Children's fiction, Fairies, fiction, Mermaids, fiction, Never-never land (imaginary place), fiction, Fantasy fiction",5,/works/OL14373W,1817672.0,fiction,Fantasy,
OL14393W,Fairest,Gail Carson Levine,2006.0,"Juvenile fiction, Snow White, Personal Beauty, Fairy tales, Identity, Self-acceptance, Fiction, Singing, Identity (Philosophical concept), Identity (Psychology), Fantasy, Personal appearance, Children's fiction, Singing, fiction, Self-acceptance, fiction, Identity, fiction, Beauty contests, fiction",17,/works/OL14393W,33377.0,fiction,Fantasy,
OL14851910W,The Anvil of the World,Kage Baker,2003.0,"Fantasy, Fiction, fantasy, general, Assassins, Fiction",4,/works/OL14851910W,524317.0,fiction,Fantasy,
OL14854411W,A Distant Magic,Mary Jo Putney,2007.0,"Fiction, Freedmen, Magic, Pirates, Time travel, History, Abolitionists, Fantasy, Romance, Fiction, romance, fantasy, Large type books",5,/works/OL14854411W,211669.0,fiction,Fantasy,
OL14865268W,The Onts,Dan Greenburg,2005.0,"Brothers and sisters, Assassins, Vampires, Swamps, Juvenile fiction, Ants, Fiction, Twins, Zombies, Horror stories, Orphans, Poisonous snakes, Kidnapping, Cheyenne Shluffmuffin (Fictitious character), Siblings, Wolves, Wally Shluffmuffin (Fictitious character), Criminals, Snakes, Fantasy, Horror fiction, Children's fiction, Orphans, fiction, Twins, fiction, Brothers and sisters, fiction, Ants, fiction, Ohio, fiction, Vampires, fiction, Mystery and detective stories, Boys, fiction, Fantasy fiction, Cincinnati (ohio), fiction, Animals, fiction, Siblings, fiction",8,/works/OL14865268W,113861.0,fiction,Fantasy,
OL14871877W,Iron Council,China Miéville,2004.0,"Fantasy, Fiction, Science Fiction, New Crobuzon (Imaginary place), Imaginary wars and battles, Fiction, science fiction, general, Fiction, fantasy, general, Science fiction, fantasy, horror",9,/works/OL14871877W,211128.0,fiction,Fantasy,
OL14872529W,The king of Attolia,Megan Whalen Turner,2006.0,"Kings and rulers, Adventure and adventurers, Robbers and outlaws, Juvenile Fiction, Loyalty, Fiction, Outlaws, Science Fiction, Kings, queens, rulers, Soldiers, Fantasy, Thieves, Adventure stories, Queens, Children's fiction, Kings, queens, rulers, etc., fiction, Soldiers, fiction, Loyalty, fiction, Adventure and adventurers, fiction, Robbers and outlaws, fiction",3,/works/OL14872529W,37547.0,fiction,Fantasy,
OL14872531W,The Queen of Attolia,Megan Whalen Turner,2000.0,"Fantasy, Adventure and adventurers, Fiction, Juvenile Fiction, Adventure stories, Robbers and outlaws, fiction, Children's fiction, Kings, queens, rulers, etc., fiction, Fantasy fiction, Adventure and adventurers, fiction, Queens, Kings and rulers, Thieves, New York Times reviewed",14,/works/OL14872531W,432882.0,fiction,Fantasy,
OL14873309W,The City & The City,China Miéville,2009.0,"Murder, Investigation, Fiction, English fiction, Meurtre, Romans, nouvelles, Enquêtes, Roman anglais, Homicide, Fantasy, award:world_fantasy_award=2010, award:world_fantasy_award=novel, Crime, fiction, Fiction, science fiction, general, Fiction, mystery & detective, general, Fiction, fantasy, general, Science fiction, Hugo Award Winner, award:hugo_award=2010, award:hugo_award=novel",19,/works/OL14873309W,6293064.0,fiction,Fantasy,
OL14901054W,Kendra Kandlestar and the Shard from Greeve,Lee Edward Fodi,2009.0,"Children's fiction, Fantasy fiction, Witches, Juvenile fiction, Magic, Kendra Kandlestar (Fictitious character), Fantasy, Adventure and adventurers, Brothers and sisters, Fiction, Mythical Animals, Good and evil, Sorcières, Romans, nouvelles, etc. pour la jeunesse, Animals, mythical",3,/works/OL14901054W,12813767.0,fiction,Fantasy,
OL14906045W,Shalador's lady,Anne Bishop,2010.0,"Fantasy, Witches, Fiction, Fiction, fantasy, general",3,/works/OL14906045W,6683388.0,fiction,Fantasy,
OL14906097W,Silver borne,Patricia Briggs,2010.0,"Fiction, Werewolves, Mercy Thompson (Fictitious character), Automobile mechanics, Fantasy, Fiction, romance, paranormal, Vampires, fiction, nyt:hardcover-fiction=2010-04-18, New York Times bestseller, Mercy Thompson (Fictional character), Occult fiction, Fiction, romance, paranormal, general",9,/works/OL14906097W,6397099.0,fiction,Fantasy,
OL14906208W,Keyholders #2,"Marcia Thornton Jones, Debbie Dadey",2009.0,"Magic, Juvenile fiction, Fiction, Fantasy, Children's fiction, Fantasy fiction, Magic, fiction, Good and evil, fiction, Kings, queens, rulers, etc., fiction",3,/works/OL14906208W,6304696.0,fiction,Fantasy,
OL14906209W,Keyholders #3,"Marcia Thornton Jones, Debbie Dadey",2009.0,"Magic, Fantasy fiction, Juvenile fiction, Fiction, Fantasy, Rescue work, Rescues, Good and evil, Children's fiction, Love, fiction, Magic, fiction",3,/works/OL14906209W,6300775.0,fiction,Fantasy,
OL14906949W,The Child Thief,Gerald Brom,2009.0,"Fantasy, Fiction, Literature & Fiction, Peter Pan (Fictitious character), Child soldiers, Abused children, Fiction, fantasy, general",3,/works/OL14906949W,8369318.0,fiction,Fantasy,
OL14906952W,The True Meaning of Smekday,Adam Rex,2001.0,"Children's fiction, Missing persons, fiction, Automobile travel, fiction, Extraterrestrial beings, fiction, Science fiction, Humorous stories, New York Times reviewed, Extraterrestrial beings, Juvenile fiction, Alien abduction, Fiction, Automobiles, Human-alien encounters, Automobile travel, Humorous fiction, Missing persons, Human-alien encounters in fiction, Alien abduction in fiction, Missing persons in fiction, Automobile travel in fiction, Extraterrestrial beings in fiction, Spanish language materials, Rapto por extraterrestres, Encuentros humanos con extraterrestres, Ficción juvenil, Ficcion juvenil, Automóviles, Children's stories, Fantasy",16,/works/OL14906952W,6303653.0,fiction,Fantasy,
OL14906953W,Battles of the Clans,Erin Hunter,2010.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Children's fiction, Cats, fiction, Fantasy fiction, Forests and forestry, fiction, Battles, Juvenile fiction",4,/works/OL14906953W,6408013.0,fiction,Fantasy,
OL14906954W,Fire in the Sky,Erin Hunter,2010.0,"Bears, Fantasy, Fantasy Fiction, Fiction, Juvenile Fiction, Children's fiction, Bears, fiction, Cats, fiction, Fire, fiction, Quests (Expeditions)",10,/works/OL14906954W,8303013.0,fiction,Fantasy,
OL14906956W,Skyclan's Destiny,Erin Hunter,2010.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Children's fiction, Cats, fiction, Forests and forestry, fiction, Adventure and adventurers, fiction, Adventure and adventurers, Adventure fiction, Fantasy fiction, Juvenile fiction",9,/works/OL14906956W,6456067.0,fiction,Fantasy,
OL14906957W,The Fourth Apprentice,Erin Hunter,2009.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Children's fiction, Cats, fiction, Adventure and adventurers, fiction, Prophecies, Animals, Fantasy & Magic",21,/works/OL14906957W,9320655.0,fiction,Fantasy,
OL14906959W,Eclipse,Erin Hunter,2008.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Prophecies, Brothers and sisters, Adventure and adventurers, Adventure stories, Children's fiction, Adventure and adventurers, fiction, Cats, fiction, Brothers and sisters, fiction, Siblings, fiction, series:warriors_the_power_of_three, Fantasy fiction",19,/works/OL14906959W,9391357.0,fiction,Fantasy,
OL14906962W,Sunrise,Erin Hunter,2009.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Children's fiction, Brothers and sisters, fiction, Identity, fiction, Adventure and adventurers, fiction, Brothers and sisters, Identity, Adventure and adventurers, Identity (Philosophical concept), Adventure stories, Action & Adventure, General, NEW LIST 20090400, Cats, fiction, series:warriors_the_power_of_three, Siblings, fiction, Fantasy fiction",23,/works/OL14906962W,9395274.0,fiction,Fantasy,
OL14906964W,Code of the Clans,"Erin Hunter, Wayne McLoughlin, Wayne McLoughlin",2009.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Children's fiction, Cats, fiction, Fantasy fiction",11,/works/OL14906964W,9333362.0,fiction,Fantasy,
OL14908985W,ArchEnemy,Frank Beddor,2009.0,"Series:The-Looking-Glass-Wars, Fiction, Characters in literature, Imagination, Fantasy, Kings, queens, rulers, War, Juvenile Fiction, Kings and rulers, Queens, Characters and characteristics in literature, Children's fiction, Fantasy fiction, Kings, queens, rulers, etc., fiction, War, fiction, Imagination, fiction, Young Adult, Retellings, Steampunk, Adventure, Magic, Fairy Tales, Young Adult Fantasy, Science Fiction",7,/works/OL14908985W,6279310.0,fiction,Fantasy,
OL14909011W,Alcatraz versus the Shattered Lens,Brandon Sanderson,2010.0,"Fiction, Fantasy, Humorous stories, Heroes in fiction, Librarians in fiction, Librarians, Heroes, Juvenile fiction, Children's fiction, Fantasy fiction, Heroes, fiction, Librarians, fiction",11,/works/OL14909011W,14658318.0,fiction,Fantasy,
OL14909223W,"Jennifer Scales and the Messenger of Light (A Jennifer Scales Novel, Book 2)",MaryJanice Davidson,2006.0,"Fantasy, Fiction, Dragons, Metamorphosis, Family life, Children's fiction, Dragons, fiction, Family life, fiction",3,/works/OL14909223W,1230917.0,fiction,Fantasy,
OL14909422W,The Reckoning,Kelley Armstrong,2010.0,"Fiction, Magic, Werewolves, Supernatural, Ghosts, Juvenile Fiction, Fantasy, Ghost stories, Adventure fiction, nyt:series-books=2010-04-25, New York Times bestseller, Paranormal fiction, Children's fiction, Ghosts, fiction, Adventure and adventurers, fiction, Supernatural, fiction, Fantasy fiction, Werewolves, fiction, Magic, fiction, Teenage girls, Juvenile fiction, Psychic ability, Canadian Fantasy fiction",8,/works/OL14909422W,6309845.0,fiction,Fantasy,
OL14909424W,Tales of the Otherworld,Kelley Armstrong,2010.0,"Werewolves, Werewolves in fiction, Fiction, Fantasy, American Paranormal fiction, Fiction, short stories (single author), Fiction, occult & supernatural, Fiction, fantasy, general, Vampires, fiction",8,/works/OL14909424W,8110602.0,fiction,Fantasy,
OL14909481W,Eragon's Guide to Alagaesia,Christopher Paolini,2009.0,"Dragons, Juvenile fiction, Toy and movable books, Specimens, Fantasy, Fiction, Lift-the-flap books, Textured books, nyt:picture-books=2009-11-22, New York Times bestseller",4,/works/OL14909481W,6300690.0,fiction,Fantasy,
OL14909667W,In his majesty's service,Naomi Novik,2009.0,"Ship captains, Officers, Dragons, Fantasy, Great Britain. Royal Navy, Great Britain, Fiction, Napoleonic Wars, 1800-1815, Fiction, alternative history, Fiction, fantasy, historical, Great britain, fiction, Napoleonic wars, 1800-1815, fiction, Istanbul (turkey), fiction",4,/works/OL14909667W,9260813.0,fiction,Fantasy,
OL14909688W,"Moon Sworn (Riley Jenson, Guardian, Book 9)",Keri Arthur,2010.0,"Werewolves, Vampires, Riley Jenson (Fictitious character), Fiction, nyt:mass-market-paperback=2010-06-13, New York Times bestseller, Fiction, romance, paranormal, general, Vampires, fiction, Australia, fiction, Fantasy, Romance, Fiction, romance, paranormal",6,/works/OL14909688W,6297631.0,fiction,Fantasy,
OL14909690W,Jailbait zombie,Mario Acevedo,2009.0,"Private investigators, Vampires, Fiction, Fantasy, Zombies, Felix Gomez (Fictitious character), Fiction, fantasy, general, Fiction, mystery & detective, hard-boiled, Vampires, fiction, Private investigators, fiction, Iraq, fiction",9,/works/OL14909690W,7157883.0,fiction,Fantasy,
OL14909720W,The exiled queen,Cinda Williams Chima,2010.0,"Princesses in fiction, Fantasy, Wizards, Princesses, Fiction, Wizards in fiction, Juvenile fiction, Children's fiction, Wizards, fiction, Princesses, fiction, Fantasy fiction, nyt:chapter-books=2010-10-17, New York Times bestseller",11,/works/OL14909720W,9564780.0,fiction,Fantasy,
OL14909726W,Emily Windsnap and the Siren's Secret (Emily Windsnap #4),Liz Kessler,2009.0,"Mermaids, Mermaids in fiction, Sirens (Mythology), Juvenile Fiction, Fiction, Interpersonal relations in fiction, Interpersonal relations, Neptune (Roman deity), Mermaids and mermen, NEW LIST 20100514, Fantasy fiction, Fantasy, Children's fiction, Mermaids, fiction, Interpersonal relations, fiction, Juvenile fiction, Emily Windsnap (Fictitious character)",3,/works/OL14909726W,8796199.0,fiction,Fantasy,
OL14909847W,"Black Magic Sanction (Rachel Morgan, Book 8)",Kim Harrison,2010.0,"Fantasy, Fiction, Vampires, Witches, Women bounty hunters, nyt:hardcover-fiction=2010-03-14, New York Times bestseller, Fiction, fantasy, contemporary, Fiction, romance, paranormal, general, Vampires, fiction, Cincinnati (ohio), fiction, Fiction, occult & supernatural, Rachel Morgan (Fictitious character)",3,/works/OL14909847W,6302274.0,fiction,Fantasy,
OL14909848W,Hotter Than Hell,"Kim Harrison, Tanya Huff, Marjorie M. Liu, Cheyenne McCray, L. A. Banks, Susan Krinard, Keri Arthur, Heidi Betts, Lilith Saintcrow, Susan Sizemore, Denise Little, Carrie Vaughn, Linda Winstead Jones, Martin H. Greenberg",2008.0,"Fantasy, Fiction, Short stories, Paranormal fiction, Supernatural -- Fiction",8,/works/OL14909848W,6399582.0,fiction,Fantasy,
OL14909856W,Love Me Forever,Rosemary Laurey,2008.0,"Romance, Fantasy, Fiction, Paranormal romance stories, Single mothers, Vampires, Vampires, fiction, Single women, fiction, Fiction, romance, paranormal, general",4,/works/OL14909856W,6298193.0,fiction,Fantasy,
OL14911197W,Blood Red,Heather Graham,2007.0,"Vampires, Paranormal, Fiction, Romance, Fantasy, Fiction, romance, paranormal, New orleans (la.), fiction, Vampires, fiction, Large type books, Fiction, romance, paranormal, general, Fiction, romance, fantasy, Fiction, romance, suspense, Fiction, romance, contemporary",10,/works/OL14911197W,1458680.0,fiction,Fantasy,
OL14911298W,Unhallowed ground,"Heather Graham, Emily Durante",2009.0,"Private investigators, Murder, Conservation and restoration, Paranormal, Fantasy, Ghost stories, Investigation, Historical Fiction, Ghosts, Fiction, Dwellings, Fiction, occult & supernatural, Fiction, romance, suspense, Florida, fiction, Private investigators, fiction, Crime, fiction, Large type books, nyt:mass-market-paperback=2009-10-18, New York Times bestseller",15,/works/OL14911298W,6297747.0,fiction,Fantasy,
OL14912616W,The Skies of Pern,Anne McCaffrey,2001.0,"Pern (Imaginary place), Fiction, Comets, Dragons, Impact, Life on other planets, Science Fiction, Space colonies, Pern (imaginary place), fiction, Fiction, fantasy, general, Pern, Fantasy",25,/works/OL14912616W,3203577.0,fiction,Fantasy,
OL14913333W,Burning Lamp,Jayne Ann Krentz,2010.0,"Secret societies, Historical Romance, Fiction, Romance, Fantasy, Psychic ability, Parapsychology, Romantic suspense novels, Fiction, romance, paranormal, London (england), fiction, Fiction, romance, historical, nyt:hardcover-fiction=2010-05-09, New York Times bestseller, Fiction, romance, paranormal, general, Fiction, romance, historical, general, Large type books",5,/works/OL14913333W,6966995.0,fiction,Fantasy,
OL14913335W,"Alta (The Dragon Jousters, Book 2)",Mercedes Lackey,2004.0,"Dragons, American Fantasy fiction, Fiction, Magic, Fantasy, Fiction, fantasy, general, Slavery",3,/works/OL14913335W,503775.0,fiction,Fantasy,
OL14913353W,Charmed Destinies,"Mercedes Lackey, Rachel Lee, Catherine Asaro",2003.0,"Fantasy, Fiction, American Short stories, American Fantasy fiction, American Romance fiction, Love stories, Fantasy fiction",4,/works/OL14913353W,215953.0,fiction,Fantasy,
